Time (s),p_chol_LE Tokens
11.684000000000001,2650950163.264532
11.686,2651125973.417283
11.688,2650599796.992791
11.69,2651095980.6029067
11.692,2650594698.95709
11.694,2649430360.5968676
11.696,2649368468.2836423
11.698,2649042362.7385807
11.700000000000001,2649020157.907066
11.702,2650435303.8684196
11.704,2649422859.3829403
11.706,2649367208.4906244
11.708,2649043935.149174
11.71,2649020483.940622
11.712,2650435377.845247
11.714,2651078861.761862
11.716000000000001,2649446250.3635144
11.718,2649046874.400887
11.72,2649341201.9194384
11.722,2649038456.8005824
11.724,2650927020.032769
11.726,2651115298.6631126
11.728,2651129223.018126
11.73,2649123522.595679
11.732000000000001,2649344015.310521
11.734,2650462678.2157464
11.736,2651076195.729997
11.738,2649122762.3643203
11.74,2650439824.313876
11.742,2649098390.554712
11.744,2649018703.4954686
11.746,2650427469.6847515
11.748000000000001,2649414193.138695
11.75,2650467846.298208
11.752,2650552958.3951364
11.754,2649103816.6268783
11.756,2650937575.50296
11.758000000000001,2649440147.2928286
11.76,2650975346.015646
11.762,2649440715.536905
11.764000000000001,2649046231.4189124
11.766,2650437516.8817873
11.768,2649421797.9356136
11.77,2650977218.954935
11.772,2649443050.2113776
11.774000000000001,2649366116.6297297
11.776,2650964214.9658732
11.778,2651117088.5978165
11.78,2649443167.146186
11.782,2650470260.9727077
11.784,2650553351.4114037
11.786,2649103246.0956597
11.788,2649020334.7475505
11.790000000000001,2649339616.584948
11.792,2650966820.457309
11.794,2650584574.7497168
11.796,2650564447.790932
11.798,2649107508.8773136
11.8,2650442306.805216
11.802,2649422780.447077
11.804,2650973964.477955
11.806000000000001,2649122075.2891574
11.808,2649347414.9767613
11.81,2650463625.7103224
11.812,2649102590.108504
11.814,2650937706.181845
11.816,2649440341.564525
11.818,2649044422.7802014
11.82,2650928969.151513
11.822000000000001,2649438892.6358256
11.824,2650972231.161169
11.826,2651117502.464685
11.828,2651126901.10627
11.83,2651127386.857434
11.832,2649440926.4262314
11.834,2649361529.262508
11.836,2649354764.599796
11.838000000000001,2650961645.7060213
11.84,2649433889.7706013
11.842,2650967553.703455
11.844,2651112828.8477535
11.846,2649438095.4911966
11.848,2649036918.1127377
11.85,2649331450.5541797
11.852,2649349727.524635
11.854000000000001,2649349284.4853983
11.856,2650455239.6088023
11.858,2650546583.884331
11.86,2650553091.4962363
11.862,2649097945.719712
11.864,2650432305.632548
11.866,2651069554.098908
11.868,2649436924.7958875
11.870000000000001,2649358834.605756
11.872,2649032952.986031
11.874,2649334648.4176826
11.876,2650455972.379836
11.878,2649413883.078703
11.88,2650464897.3660455
11.882,2651071689.5408735
11.884,2651119926.3439803
11.886000000000001,2649437192.8317847
11.888,2650966430.834225
11.89,2649429830.0329366
11.892,2649355168.0929885
11.894,2649349438.641904
11.896,2649348171.4015965
11.898,2650955514.657048
11.9,2651107299.0039697
11.902000000000001,2649112925.0522127
11.904,2650429049.2036467
11.906,2650538972.14038
11.908,2650544461.463965
11.91,2649089418.1848493
11.912,2650424324.58572
11.914,2650538580.1532364
11.916,2651069023.4490314
11.918000000000001,2650571274.3513894
11.92,2649088405.8008227
11.922,2649326957.784541
11.924,2649020405.221228
11.926,2648999823.725095
11.928,2648999533.106945
11.93,2649002458.5157576
11.932,2650914157.6979795
11.934000000000001,2651104928.293964
11.936,2651119452.8532834
11.938,2651118610.685344
11.94,2649112440.92722
11.942,2650428013.4522076
11.944,2650538506.7660556
11.946,2649090808.9356937
11.948,2649331728.2124596
11.950000000000001,2650451589.7021074
11.952,2651065429.5806847
11.954,2649111878.0729523
11.956,2650928040.120903
11.958,2651106649.6585846
11.96,2649114287.921183
11.962,2650429294.0727777
11.964,2649407477.839277
11.966000000000001,2649353478.8292246
11.968,2649348609.9338436
11.97,2649026110.719336
11.972,2650421995.65634
11.974,2649090597.2225084
11.976,2649014300.5285892
11.978,2650422713.690427
11.98,2649409709.0497065
11.982000000000001,2650965539.8344154
11.984,2651113081.030122
11.986,2650584847.42506
11.988,2651082830.7215858
11.99,2649437039.012288
11.992,2649358499.77298
11.994,2650960987.7984676
11.996,2649432469.6200147
11.998000000000001,2650466048.201046
12.0,2649414701.870345
12.002,2649038009.441014
12.004,2650429124.6484237
12.006,2650549447.376256
12.008000000000001,2649102563.4265637
12.01,2650933910.83442
12.012,2651113088.535861
12.014000000000001,2651124954.678054
12.016,2650583201.0910196
12.018,2650551837.529808
12.02,2649094630.969283
12.022,2649332556.9292035
12.024000000000001,2650453829.405375
12.026,2649091423.5557013
12.028,2649010499.7055197
12.030000000000001,2650916640.810835
12.032,2649111061.288262
12.034,2650434272.539323
12.036,2649093356.2067556
12.038,2649336263.0983744
12.040000000000001,2649031167.0733733
12.042,2650923888.7465253
12.044,2649434176.7705135
12.046,2650469191.4878297
12.048,2649415904.73985
12.05,2649037881.1812363
12.052,2650924164.7386284
12.054,2651111741.3758464
12.056000000000001,2649120096.4309363
12.058,2649337587.616843
12.06,2649352843.895912
12.062,2650459875.0848107
12.064,2651072398.8653903
12.066,2649118712.9016204
12.068,2650934233.031573
12.07,2651112939.642244
12.072000000000001,2649120986.2956824
12.074,2649016882.6993375
12.076,2649010717.999049
12.078,2650426160.9580255
12.08,2651072071.3777447
12.082,2649121397.621647
12.084,2650438602.7198176
12.086,2651072041.5629783
12.088000000000001,2650586000.5009513
12.09,2649422551.6690416
12.092,2649040851.0311704
12.094,2650428354.0971265
12.096,2649415031.9932528
12.098,2649039498.0874248
12.1,2649337666.551282
12.102,2649358239.1967177
12.104000000000001,2650964684.9018745
12.106,2650580153.245659
12.108,2651083667.913366
12.11,2649439744.6587167
12.112,2649361222.0858297
12.114,2650461117.6724024
12.116,2651074328.9862204
12.118,2651124452.2357
12.120000000000001,2651127781.3309183
12.122,2649122982.3721247
12.124,2650937178.5687466
12.126,2649436905.233014
12.128,2649040900.638016
12.13,2649014026.5045476
12.132,2650430396.5628033
12.134,2649419974.7798367
12.136000000000001,2649043730.738891
12.138,2649339357.3838034
12.14,2650965153.1788087
12.142,2651117577.028158
12.144,2649443132.5002255
12.146,2650974240.2719536
12.148,2649439018.722144
12.15,2650974541.6744075
12.152000000000001,2650581166.289399
12.154,2649422515.3483467
12.156,2649362594.1451335
12.158,2649037618.6844616
12.16,2650925147.207293
12.162,2651113411.837486
12.164,2649441964.195489
12.166,2650971404.2711916
12.168000000000001,2650580230.5044074
12.17,2649421513.2742977
12.172,2650467844.4762406
12.174,2649418314.18872
12.176,2650468884.6369987
12.178,2649419169.011817
12.18,2650469955.842597
12.182,2651078885.2518034
12.184000000000001,2651127391.045028
12.186,2649443597.972813
12.188,2650470685.0314684
12.19,2649416939.450591
12.192,2650971214.490265
12.194,2651116597.0704813
12.196,2651126014.413724
12.198,2650586433.8444114
12.200000000000001,2650557693.183265
12.202,2651080708.389202
12.204,2649437085.538442
12.206,2650465058.412921
12.208,2651071718.3384175
12.21,2649117147.7047048
12.212,2650431751.6272616
12.214,2650541630.39373
12.216000000000001,2649093518.2692714
12.218,2649331012.558216
12.22,2650449758.1125374
12.222,2651063256.132794
12.224,2649429822.216646
12.226,2650961786.720195
12.228,2651104764.346828
12.23,2651115325.7842126
12.232000000000001,2649429691.5271897
12.234,2649350639.3179245
12.236,2649346448.1977262
12.238,2649344441.3379498
12.24,2649023614.343227
12.242,2650910955.404296
12.244,2650562114.05373
12.246,2650542974.6946354
12.248000000000001,2649088186.603303
12.25,2650420675.375873
12.252,2649400918.901418
12.254,2650951894.6241693
12.256,2649099559.693603
12.258000000000001,2649324557.1916447
12.26,2650443318.2135262
12.262,2649399094.2905087
12.264000000000001,2650447633.924535
12.266,2651054935.8995996
12.268,2651103494.310685
12.27,2651103777.110874
12.272,2649098566.6568356
12.274000000000001,2650411815.77346
12.276,2651045099.527187
12.278,2650559426.134846
12.280000000000001,2649394209.4532027
12.282,2649332480.486261
12.284,2649006419.9518967
12.286,2649308593.769153
12.288,2649006206.4733872
12.290000000000001,2650399687.9054484
12.292,2649387067.200895
12.294,2649333495.783049
12.296,2650432304.6937485
12.298,2649387805.3662457
12.3,2650939813.427678
12.302,2650551667.8700256
12.304,2649073480.6666727
12.306000000000001,2649312548.102664
12.308,2650433607.068337
12.31,2650525733.2098994
12.312,2649395518.0043006
12.314,2650443051.196116
12.316,2649393722.881527
12.318,2650444409.42114
12.32,2649076414.9702644
12.322000000000001,2649319874.3879995
12.324,2650441233.4673643
12.326,2650531638.6942573
12.328,2650538411.855771
12.33,2651065295.8875833
12.332,2649103474.3852787
12.334,2649324156.3779435
12.336,2649017561.2754416
12.338000000000001,2650910314.8446064
12.34,2649100799.823671
12.342,2650921292.1475544
12.344,2651098815.7181187
12.346,2650570310.946245
12.348,2649085294.365407
12.35,2649324331.4454427
12.352,2650445607.4275846
12.354000000000001,2650538556.108857
12.356,2651069214.2322297
12.358,2650571081.467171
12.36,2649407193.3269434
12.362,2649025685.4723873
12.364,2650415480.8697696
12.366,2650534201.4413133
12.368,2649088087.4669085
12.370000000000001,2650921969.7254896
12.372,2651101164.968302
12.374,2649429267.005358
12.376,2650457669.2645698
12.378,2650540753.682825
12.38,2649410391.63215
12.382,2650457726.219566
12.384,2650542652.9283447
12.386000000000001,2649410441.110887
12.388,2650459390.985441
12.39,2650542047.5030437
12.392,2649409798.9000764
12.394,2650458255.4495997
12.396,2649408094.2357826
12.398,2650460397.2821107
12.4,2649092635.420502
12.402000000000001,2650429925.0893254
12.404,2649090977.660442
12.406,2650926607.154728
12.408,2649109947.5377574
12.41,2649336864.432069
12.412,2649353099.3308473
12.414,2650958947.346123
12.416,2649113128.001593
12.418000000000001,2650435226.040626
12.42,2649096453.597946
12.422,2649341403.6823397
12.424,2649359173.000671
12.426,2650462185.4512486
12.428,2649099173.8313203
12.43,2649018340.558744
12.432,2650926453.0866446
12.434000000000001,2650582296.8856845
12.436,2651087470.2257295
12.438,2651128122.339293
12.44,2649444641.068055
12.442,2650471839.5190253
12.444,2649418133.7738657
12.446,2650468655.671321
12.448,2651077216.722371
12.450000000000001,2649443087.2667294
12.452,2649365787.8138194
12.454,2650467320.3125124
12.456,2651081091.2711015
12.458,2649127340.2096524
12.46,2650442117.9795017
12.462,2650554722.8476
12.464,2651084851.378347
12.466000000000001,2649443558.9614177
12.468,2650973075.947943
12.47,2649119317.1752343
12.472,2650441105.894121
12.474,2649101286.9455233
12.476,2650936667.545746
12.478,2651116612.5957365
12.48,2650588299.761061
12.482000000000001,2649420833.425001
12.484,2650970151.9668365
12.486,2649117123.4248033
12.488,2650934514.2148905
12.49,2650579223.123984
12.492,2649104047.6964335
12.494,2650437954.5412664
12.496,2649418599.4583273
12.498000000000001,2650470719.6844287
12.5,2650556289.4749813
12.502,2651086487.3478312
12.504,2649125243.094621
12.506,2649346562.2792263
12.508000000000001,2650967340.163676
12.51,2649441110.401225
12.512,2650977287.1141357
12.514000000000001,2651122536.6209235
12.516,2650591531.0758247
12.518,2651089627.4305525
12.52,2649125450.9642377
12.522,2649347395.578454
12.524000000000001,2649039318.8614907
12.526,2649339502.655131
12.528,2650963790.463581
12.530000000000001,2649440306.188447
12.532,2650469775.064139
12.534,2649098652.964248
12.536,2649020653.972631
12.538,2649016160.4521832
12.540000000000001,2650929520.2460465
12.542,2649442910.658998
12.544,2649050159.6178303
12.546,2650937528.440684
12.548,2651123413.9785414
12.55,2649452003.43833
12.552,2650479447.3661156
12.554,2649427589.928871
12.556000000000001,2650981849.4695516
12.558,2649129402.061269
12.56,2650447028.025227
12.562,2651082854.311725
12.564,2649131187.0012712
12.566,2650947107.724313
12.568,2650591453.8064127
12.57,2650571804.416856
12.572000000000001,2651095038.481823
12.574,2650596464.5805993
12.576,2650567056.460458
12.578,2649110966.0127006
12.58,2650447384.546824
12.582,2649428098.584989
12.584,2649374162.207427
12.586,2649049492.15208
12.588000000000001,2650940859.9339795
12.59,2649131085.3903837
12.592,2650951522.4213076
12.594,2650593326.6023784
12.596,2649436308.8500457
12.598,2650985968.3870077
12.6,2649451208.8789372
12.602,2649055133.72822
12.604000000000001,2649026944.0158916
12.606,2650438793.1261015
12.608,2650559272.3376613
12.61,2651093334.642159
12.612,2649132167.1069775
12.614,2649030482.8883452
12.616,2649347891.7751985
12.618,2650972997.502397
12.620000000000001,2650593464.201992
12.622,2650572347.1349916
12.624,2649115409.5843773
12.626,2649355752.3089743
12.628,2649048927.1821246
12.63,2650940231.8775535
12.632,2650594477.022383
12.634,2649438102.0199885
12.636000000000001,2650986089.49364
12.638,2650597535.619748
12.64,2649436957.086437
12.642,2649377258.249322
12.644,2649374378.903332
12.646,2649051658.2973814
12.648,2650446262.389317
12.65,2650567893.7241406
12.652000000000001,2651098575.843101
12.654,2649137373.3395205
12.656,2650948797.9575267
12.658,2649130942.2579937
12.66,2649032418.953878
12.662,2650934594.2306275
12.664,2651122625.74527
12.666,2651135239.475575
12.668000000000001,2649129989.1912313
12.67,2649025465.2394238
12.672,2650432151.7030125
12.674,2650554418.975292
12.676,2650560447.1053843
12.678,2651085614.0712166
12.68,2651128354.3804398
12.682,2649126750.7705607
12.684000000000001,2650442501.583433
12.686,2649100673.634573
12.688,2650936673.6183333
12.69,2649120410.1284266
12.692,2649022004.1380353
12.694,2649016244.999292
12.696,2650926892.7564387
12.698,2649120540.401544
12.700000000000001,2650440003.33792
12.702,2650553110.5696716
12.704,2649107197.911729
12.706,2649022644.8725014
12.708,2649342243.415589
12.71,2649364455.0218854
12.712,2649366901.243239
12.714,2650973817.8290515
12.716000000000001,2651125551.825288
12.718,2649131278.4545345
12.72,2650448995.898779
12.722,2651082362.2534003
12.724,2649130570.7657695
12.726,2649352266.6462083
12.728,2649367691.144902
12.73,2649047477.5175705
12.732000000000001,2649027228.9648886
12.734,2649026932.8887897
12.736,2650443768.5771303
12.738,2649431470.740401
12.74,2649378183.726965
12.742,2650479685.3919563
12.744,2649115493.355187
12.746,2649034772.181447
12.748000000000001,2649030118.703784
12.75,2649029453.662632
12.752,2649354192.2957544
12.754,2649056072.6987147
12.756,2650947321.343183
12.758000000000001,2651135727.2842703
12.76,2650608173.3255553
12.762,2649442857.2954836
12.764000000000001,2650490162.669716
12.766,2651096825.5806313
12.768,2649461387.9186606
12.77,2649061894.066362
12.772,2649356925.3460145
12.774000000000001,2649054142.2522635
12.776,2650945491.5775485
12.778,2649137773.6799936
12.780000000000001,2650953684.876019
12.782,2651131177.065399
12.784,2649459373.956632
12.786,2649379844.3710113
12.788,2649052025.396611
12.790000000000001,2649351142.423478
12.792,2650974929.499307
12.794,2650595135.894522
12.796000000000001,2649117396.665477
12.798,2649354585.144697
12.8,2649371072.879825
12.802,2649049576.694094
12.804,2649352461.3347225
12.806000000000001,2650976923.491324
12.808,2649133905.1204467
12.81,2649036077.4040804
12.812,2650940535.0730443
12.814,2651129039.2831254
12.816,2651141832.6780853
12.818,2649454742.7060537
12.82,2649372618.323549
12.822000000000001,2650472548.7359242
12.824,2651082601.576757
12.826,2649128846.7772408
12.828,2650445893.772151
12.83,2649422160.455586
12.832,2650977685.9719744
12.834,2649443684.2284584
12.836,2649046345.9633303
12.838000000000001,2650931011.462697
12.84,2650581861.7996087
12.842,2649107829.2372723
12.844,2650439310.6055965
12.846,2651076496.105203
12.848,2651128949.4638124
12.85,2650592888.084847
12.852,2651087076.319488
12.854000000000001,2650586034.7672863
12.856,2649420150.9928613
12.858,2650467493.442238
12.86,2651076067.45943
12.862,2651124455.1169972
12.864,2651127863.2533197
12.866,2651127795.6762643
12.868,2650585470.2258077
12.870000000000001,2649419154.553612
12.872,2650966787.5346627
12.874,2649113617.647811
12.876,2649015023.7285976
12.878,2650424494.8240304
12.88,2651069902.3206825
12.882,2651121703.87419
12.884,2651125313.327682
12.886000000000001,2649119176.8841968
12.888,2649017451.745011
12.89,2650919396.970723
12.892,2650574516.753714
12.894,2651081320.503254
12.896,2649437529.792264
12.898,2650467198.167143
12.9,2650547646.4558883
12.902000000000001,2651077553.3862596
